,experiment_id,qualitative_outcome,disease_id,disease_name,organism_id,organism_name
7150,7664,Reduced,22,Colorectal cancer,38,Bifidobacterium catenulatum
7151,7665,Reduced,22,Colorectal cancer,179,Eubacterium eligens
7152,7666,Reduced,212,Allergic asthma,45,Akkermansia muciniphila
7153,7667,Reduced,212,Allergic asthma,6,Faecalibacterium prausnitzii
7154,7668,Reduced,304,Bladder cancer,62,Streptococcus
7155,7669,Reduced,304,Bladder cancer,33,Bifidobacterium
7156,7670,Reduced,304,Bladder cancer,1,Lactobacillus
7157,7671,Reduced,304,Bladder cancer,35,Veillonella
7158,7672,Elevated,304,Bladder cancer,1315,Actinomyces europaeus
7159,7673,Elevated,305,Kostmann syndrome,329,Porphyromonas
7160,7674,Elevated,44,HIV infection,250,Corynebacterium
7161,7675,Elevated,44,HIV infection,559,Finegoldia
7162,7676,Elevated,44,HIV infection,331,Anaerococcus
7163,7677,Elevated,306,Diarrhea,370,Clostridium cluster IV
7164,7678,Elevated,306,Diarrhea,36,Bacteroides
7165,7679,Reduced,306,Diarrhea,41,Enterococcus
7166,7680,Reduced,306,Diarrhea,33,Bifidobacterium
7167,7681,Reduced,42,Ankylosing spondylitis,64,Lachnospira
7168,7682,Reduced,42,Ankylosing spondylitis,132,Ruminococcus
7169,7683,Reduced,42,Ankylosing spondylitis,1100,Clostridium cluster XIVb
7170,7684,Reduced,42,Ankylosing spondylitis,14,Roseburia
7171,7685,Elevated,42,Ankylosing spondylitis,216,Megamonas
7172,7686,Elevated,42,Ankylosing spondylitis,236,Dorea
7173,7687,Elevated,42,Ankylosing spondylitis,214,Blautia
7174,7689,Reduced,42,Ankylosing spondylitis,142,Alistipes shahii
7175,7690,Reduced,42,Ankylosing spondylitis,1316,Bacteroides cellulosilyticus
7176,7691,Elevated,42,Ankylosing spondylitis,280,Bacteroides plebeius
7177,7692,Elevated,42,Ankylosing spondylitis,175,Sutterella
7178,7693,Elevated,42,Ankylosing spondylitis,62,Streptococcus
7179,7694,Elevated,42,Ankylosing spondylitis,218,Parasutterella
7180,7696,Reduced,144,periodontitis,1317,Microcella
7181,7697,Elevated,144,periodontitis,78,Parvimonas
7182,7698,Elevated,144,periodontitis,1318,Ottowia
7183,7699,Elevated,144,periodontitis,80,Dialister
7184,7700,Elevated,144,periodontitis,92,Aggregatibacter
7185,7701,Elevated,144,periodontitis,1319,Anaerolineaceae
7186,7702,Elevated,7,Type 2 Diabetes,80,Dialister
7187,7703,Reduced,7,Type 2 Diabetes,531,Filifactor
7188,7704,Elevated,144,periodontitis,304,Porphyromonas gingivalis
7189,7705,Elevated,144,periodontitis,367,Treponema denticola
7190,7706,Elevated,144,periodontitis,359,Tanerella forsythia
7191,7707,Elevated,144,periodontitis,347,Filifactor alocis
7192,7708,Elevated,144,periodontitis,1031,Treponema medium
7193,7709,Elevated,144,periodontitis,680,Porphyromonas endodontalis
7194,7710,Elevated,144,periodontitis,1125,Sphingobacterium bambusae
7195,7711,Elevated,144,periodontitis,1126,Campylobacter showae
7196,7712,Elevated,144,periodontitis,1127,Dysgonomonas wimpennyi
7197,7713,Elevated,144,periodontitis,1128,Selenomonas infelix
7198,7714,Elevated,144,periodontitis,621,Treponema maltophilum
7199,7715,Elevated,144,periodontitis,467,Sneathia sanguinegens
7200,7716,Elevated,144,periodontitis,366,Treponema socranskii
7201,7717,Elevated,144,periodontitis,1124,Snowella rosea
7202,7718,Reduced,144,periodontitis,1138,Acinetobacter calcoaceticus
7203,7719,Reduced,144,periodontitis,1137,Acinetobacter rhizosphaerae
7204,7720,Reduced,144,periodontitis,1136,Acinetobacter baumannii
7205,7721,Reduced,144,periodontitis,1135,Acinetobacter antiviralis
7206,7722,Reduced,144,periodontitis,56,Haemophilus parainfluenzae
7207,7723,Reduced,144,periodontitis,226,Streptococcus sanguinis
7208,7724,Reduced,144,periodontitis,30,Campylobacter gracilis
7209,7725,Reduced,144,periodontitis,1134,Mannheimia caviae
7210,7726,Reduced,144,periodontitis,1133,Streptococcus tigurinus
7211,7727,Reduced,144,periodontitis,31,Streptococcus intermedius
7212,7728,Reduced,144,periodontitis,1132,Actinomyces meyeri
7213,7729,Reduced,144,periodontitis,479,Veillonella atypica
7214,7730,Reduced,144,periodontitis,1131,Acinetobacter gerneri
7215,7731,Reduced,144,periodontitis,1130,Rothia dentocariosa
7216,7732,Reduced,144,periodontitis,996,Corynebacterium matruchotii
7217,7733,Reduced,144,periodontitis,707,Lautropia mirabilis
7218,7734,Reduced,144,periodontitis,1129,Neisseria lactamica
7219,7735,Elevated,121,Appendicitis,62,Streptococcus
7220,7736,Elevated,121,Appendicitis,125,Bacillus
7221,7737,Elevated,121,Appendicitis,822,Bilophila wadsworthia
7222,7738,Elevated,92,Dandruff,984,Malassezia furfur
7223,7739,Elevated,92,Dandruff,984,Malassezia furfur
7224,7740,Elevated,307,Seborrheic dermatitis,984,Malassezia furfur
7225,7741,Elevated,307,Seborrheic dermatitis,984,Malassezia furfur
7226,7742,Reduced,307,Seborrheic dermatitis,482,Propionibacterium acnes
7227,7743,Reduced,92,Dandruff,482,Propionibacterium acnes
7228,7744,Elevated,144,periodontitis,710,Actinomyces odontolyticus
7229,7745,Elevated,144,periodontitis,1326,Propionibacterium avidum
7230,7746,Elevated,144,periodontitis,356,Prevotella nigrescens
7231,7747,Elevated,144,periodontitis,359,Tanerella forsythia
7232,7748,Elevated,144,periodontitis,97,Capnocytophaga
7233,7749,Elevated,144,periodontitis,352,Streptococcus gordonii
7234,7750,Elevated,144,periodontitis,89,Selenomonas
7235,7751,Elevated,144,periodontitis,1327,Staphylococcus capitis
7236,7752,Elevated,144,periodontitis,365,Fusobacterium periodonticum
7237,7753,Elevated,144,periodontitis,1329,Neisseria flava
7238,7754,Elevated,144,periodontitis,992,Neisseria subflava
7239,7755,Elevated,144,periodontitis,503,Desulfobulbus
7240,7756,Elevated,144,periodontitis,123,Klebsiella pneumoniae
7241,7757,Elevated,144,periodontitis,37,Pseudomonas aeruginosa
7242,7758,Elevated,144,periodontitis,1328,Treponema pectinovorum
7243,7759,Elevated,144,periodontitis,366,Treponema socranskii
7244,7760,Elevated,308,Edentulism,1132,Actinomyces meyeri
7245,7761,Elevated,308,Edentulism,710,Actinomyces odontolyticus
7246,7762,Elevated,308,Edentulism,1320,Atopobium rimae
7247,7763,Elevated,308,Edentulism,29,Bacteroides ureolyticus
7248,7764,Elevated,308,Edentulism,680,Porphyromonas endodontalis
7249,7765,Elevated,308,Edentulism,356,Prevotella nigrescens
7250,7766,Elevated,308,Edentulism,925,Prevotella veroralis
7251,7767,Elevated,308,Edentulism,359,Tanerella forsythia
7252,7768,Elevated,308,Edentulism,97,Capnocytophaga
7253,7769,Elevated,308,Edentulism,27,Streptococcus anginosus
7254,7770,Elevated,308,Edentulism,426,Streptococcus salivarius
7255,7771,Elevated,308,Edentulism,1321,Streptococcus thoraltensis
7256,7772,Elevated,308,Edentulism,1322,Lactobacillus paracasei
7257,7773,Elevated,308,Edentulism,1323,Mogibacterium vescum
7258,7774,Elevated,308,Edentulism,898,Catonella morbi
7259,7775,Elevated,308,Edentulism,59,Eubacterium
7260,7776,Elevated,308,Edentulism,79,Peptostreptococcus
7261,7777,Elevated,308,Edentulism,89,Selenomonas
7262,7778,Elevated,308,Edentulism,243,Solobacterium
7263,7779,Elevated,308,Edentulism,714,Mycoplasma faucium
7264,7780,Elevated,308,Edentulism,80,Dialister
7265,7781,Elevated,308,Edentulism,453,Megasphaera
7266,7782,Elevated,308,Edentulism,401,Veillonella dispar
7267,7783,Elevated,308,Edentulism,246,Leptotrichia
7268,7784,Elevated,308,Edentulism,629,Comamonas
7269,7785,Elevated,308,Edentulism,1324,Kingella denitrificans
7270,7786,Elevated,308,Edentulism,1325,Kingella oralis
7271,7787,Elevated,308,Edentulism,992,Neisseria subflava
7272,7788,Elevated,308,Edentulism,167,Klebsiella oxytoca
7273,7789,Elevated,308,Edentulism,123,Klebsiella pneumoniae
7274,7790,Elevated,308,Edentulism,37,Pseudomonas aeruginosa
7275,7791,Elevated,308,Edentulism,1328,Treponema pectinovorum
7276,7792,Elevated,308,Edentulism,366,Treponema socranskii
7277,7793,Elevated,308,Edentulism,999,Treponema vincentii
7278,7794,Elevated,5,Irritable Bowel Syndrome,1330,Kazachstania turicensis
7279,7795,Elevated,5,Irritable Bowel Syndrome,1331,Monographella nivalis
7280,7796,Elevated,5,Irritable Bowel Syndrome,1332,Alternaria alternata
7281,7797,Elevated,5,Irritable Bowel Syndrome,1333,Candida solani
7282,7798,Elevated,5,Irritable Bowel Syndrome,910,Candida tropicalis
7283,7799,Reduced,5,Irritable Bowel Syndrome,1334,Vishniacozyma victoriae
7284,7800,Reduced,5,Irritable Bowel Syndrome,1335,Penicillium spinulosum
7285,7801,Reduced,5,Irritable Bowel Syndrome,1336,Kazachstania telluris
7286,7802,Reduced,5,Irritable Bowel Syndrome,1337,Davidiella tassiana
7287,7812,Elevated,208,Protracted bacterial bronchitis,576,Haemophilus influenzae
7288,7813,Elevated,208,Protracted bacterial bronchitis,122,Streptococcus pneumoniae
7289,7814,Elevated,208,Protracted bacterial bronchitis,579,Moraxella catarrhalis
7290,7815,Reduced,208,Protracted bacterial bronchitis,26,Staphylococcus aureus
7291,7816,Elevated,154,Non alcoholic steatohepatitis,1,Lactobacillus
7292,7817,Elevated,154,Non alcoholic steatohepatitis,431,Oribacterium
7293,7818,Elevated,156,Non-alcoholic fatty liver disease,213,Oscillibacter
7294,7819,Elevated,156,Non-alcoholic fatty liver disease,229,Lactonifactor
7295,7820,Elevated,156,Non-alcoholic fatty liver disease,67,Akkermansia
7296,7821,Elevated,156,Non-alcoholic fatty liver disease,41,Enterococcus
7297,7822,Reduced,14,Cystic Fibrosis,77,Fusobacterium
7298,7823,Reduced,14,Cystic Fibrosis,248,Neisseria
7299,7824,Reduced,14,Cystic Fibrosis,74,Shigella
7300,7825,Elevated,14,Cystic Fibrosis,93,Staphylococcus
7301,7826,Elevated,14,Cystic Fibrosis,238,Ralstonia
7302,7827,Elevated,14,Cystic Fibrosis,87,Methylobacterium
7303,7828,Elevated,61,Asthma,36,Bacteroides
7304,7829,Elevated,61,Asthma,65,Faecalibacterium
7305,7830,Elevated,61,Asthma,14,Roseburia
7306,7831,Elevated,61,Asthma,1342,Eisenbergiella
7307,7832,Elevated,61,Asthma,132,Ruminococcus
7308,7833,Elevated,61,Asthma,53,Parabacteroides
7309,7834,Elevated,61,Asthma,928,Romboutsia
7310,7835,Elevated,61,Asthma,52,Alistipes
7311,7836,Elevated,61,Asthma,59,Eubacterium
7312,7837,Elevated,61,Asthma,506,Flavonifractor
7313,7838,Elevated,61,Asthma,130,Odoribacter
7314,7839,Elevated,61,Asthma,213,Oscillibacter
7315,7840,Elevated,61,Asthma,328,Anaerostipes
7316,7841,Reduced,61,Asthma,97,Capnocytophaga
7317,7842,Reduced,61,Asthma,84,Proteus
7318,7843,Elevated,61,Asthma,1338,Rhodosporidium
7319,7844,Elevated,61,Asthma,1339,Pneumocystis
7320,7845,Elevated,61,Asthma,1235,Leucosporidium
7321,7846,Elevated,61,Asthma,1155,Rhodotorula
7322,7848,Reduced,61,Asthma,1340,Sterigmatomyces
7323,7849,Reduced,61,Asthma,1341,Cryptococcus
7324,7850,Reduced,61,Asthma,1343,Davidiella
7325,7858,Reduced,309,Generalized anxiety disorder,65,Faecalibacterium
7326,7859,Reduced,309,Generalized anxiety disorder,8,Eubacterium rectale
7327,7860,Reduced,309,Generalized anxiety disorder,175,Sutterella
7328,7861,Reduced,309,Generalized anxiety disorder,64,Lachnospira
7329,7862,Reduced,309,Generalized anxiety disorder,776,Butyricicoccus
7330,7863,Elevated,309,Generalized anxiety disorder,348,Bacteroidetes
7331,7864,Elevated,309,Generalized anxiety disorder,20,Ruminococcus gnavus
7332,7865,Elevated,309,Generalized anxiety disorder,77,Fusobacterium
7333,7866,Reduced,10,Short Bowel Syndrome,185,Collinsella
7334,7867,Reduced,10,Short Bowel Syndrome,65,Faecalibacterium
7335,7868,Reduced,10,Short Bowel Syndrome,214,Blautia
7336,7869,Reduced,10,Short Bowel Syndrome,453,Megasphaera
7337,7870,Reduced,10,Short Bowel Syndrome,632,Rhodococcus
7338,7871,Reduced,10,Short Bowel Syndrome,317,Acinetobacter
7339,7872,Reduced,10,Short Bowel Syndrome,35,Veillonella
7340,7873,Elevated,10,Short Bowel Syndrome,41,Enterococcus
7341,7874,Elevated,10,Short Bowel Syndrome,74,Shigella
7342,7875,Reduced,7,Type 2 Diabetes,33,Bifidobacterium
7343,7876,Elevated,7,Type 2 Diabetes,1,Lactobacillus
7344,7877,Elevated,2,Multiple Sclerosis,426,Streptococcus salivarius
7345,7878,Elevated,2,Multiple Sclerosis,384,Streptococcus parasanguinis
7346,7879,Reduced,2,Multiple Sclerosis,44,Prevotella
7347,7880,Reduced,2,Multiple Sclerosis,55,Lachnospiraceae
7348,7881,Reduced,2,Multiple Sclerosis,65,Faecalibacterium
7349,7882,Reduced,309,Generalized anxiety disorder,44,Prevotella
7350,7883,Reduced,309,Generalized anxiety disorder,80,Dialister
7351,7884,Reduced,309,Generalized anxiety disorder,604,Eubacterium coprostanoligenes
7352,7885,Reduced,309,Generalized anxiety disorder,54,Subdoligranulum
7353,7886,Reduced,309,Generalized anxiety disorder,216,Megamonas
7354,7887,Reduced,309,Generalized anxiety disorder,1345,Agathobacter
7355,7888,Reduced,309,Generalized anxiety disorder,1344,Muribaculaceae
7356,7889,Reduced,309,Generalized anxiety disorder,219,Ruminococcaceae
7357,7890,Reduced,309,Generalized anxiety disorder,128,Coprococcus
7358,7891,Reduced,309,Generalized anxiety disorder,55,Lachnospiraceae
7359,7892,Reduced,309,Generalized anxiety disorder,197,Clostridium innocuum
7360,7893,Reduced,309,Generalized anxiety disorder,1346,Buchnera
7361,7894,Reduced,309,Generalized anxiety disorder,1175,Bacteroides xylanolyticus
7362,7895,Reduced,309,Generalized anxiety disorder,180,Eubacterium ruminantium
7363,7896,Reduced,309,Generalized anxiety disorder,317,Acinetobacter
7364,7897,Elevated,309,Generalized anxiety disorder,635,Tyzzerella
7365,7898,Elevated,309,Generalized anxiety disorder,637,Hungatella
7366,7899,Elevated,309,Generalized anxiety disorder,371,Burkholderia
7367,7900,Elevated,309,Generalized anxiety disorder,74,Shigella
7368,7901,Elevated,309,Generalized anxiety disorder,36,Bacteroides
7369,7902,Elevated,309,Generalized anxiety disorder,232,Enterobacteriaceae
7370,7903,Elevated,309,Generalized anxiety disorder,275,Raoultella
7371,7904,Reduced,309,Generalized anxiety disorder,673,Succinivibrio
7372,7905,Reduced,309,Generalized anxiety disorder,819,Mitsuokella
7373,7906,Reduced,309,Generalized anxiety disorder,1176,Holdemanella
7374,7907,Elevated,25,Bipolar disorder,506,Flavonifractor
7375,7908,Elevated,25,Bipolar disorder,506,Flavonifractor
7376,7910,Reduced,28,Alzheimer's Disease,348,Bacteroidetes
7377,7911,Elevated,28,Alzheimer's Disease,221,Proteobacteria
7378,7912,Reduced,28,Alzheimer's Disease,214,Blautia
7379,7913,Reduced,28,Alzheimer's Disease,132,Ruminococcus
7380,7914,Reduced,28,Alzheimer's Disease,55,Lachnospiraceae
7381,7915,Reduced,28,Alzheimer's Disease,454,Clostridiaceae
7382,7916,Elevated,28,Alzheimer's Disease,232,Enterobacteriaceae
7383,7917,Elevated,28,Alzheimer's Disease,171,Veillonellaceae
7384,7918,Elevated,174,Schizophrenia,684,Sphingomonadaceae
7385,7919,Elevated,174,Schizophrenia,412,Eggerthella
7386,7920,Elevated,174,Schizophrenia,398,Megasphaera elsdenii
7387,7921,Elevated,174,Schizophrenia,45,Akkermansia muciniphila
7388,7922,Elevated,174,Schizophrenia,22,Bifidobacterium adolescentis
7389,7923,Elevated,174,Schizophrenia,201,Clostridium perfringens
7390,7924,Elevated,174,Schizophrenia,334,Lactobacillus gasseri
7391,7925,Reduced,174,Schizophrenia,555,Alcaligenaceae
7392,7926,Reduced,174,Schizophrenia,1069,Leuconostocaceae
7393,7927,Reduced,174,Schizophrenia,806,Rhodocyclaceae
7394,7928,Reduced,174,Schizophrenia,377,Rikenellaceae
7395,7929,Reduced,174,Schizophrenia,41,Enterococcus
7396,7930,Elevated,178,Smoking,135,Actinomyces
7397,7931,Elevated,178,Smoking,402,Rothia mucilaginosa
7398,7932,Elevated,178,Smoking,359,Tanerella forsythia
7399,7933,Elevated,178,Smoking,293,Prevotella oris
7400,7934,Elevated,178,Smoking,702,Eubacterium saphenum
7401,7935,Elevated,178,Smoking,305,Fusobacterium nucleatum
7402,7936,Elevated,178,Smoking,36,Bacteroides
7403,7937,Elevated,178,Smoking,94,Treponema
7404,7938,Reduced,178,Smoking,900,Oribacterium asaccharolyticum
7405,7939,Reduced,178,Smoking,89,Selenomonas
7406,7940,Reduced,178,Smoking,707,Lautropia mirabilis
7407,7941,Reduced,178,Smoking,248,Neisseria
7408,7942,Reduced,178,Smoking,1347,Mycoplasma hyosynoviae
7409,7943,Elevated,5,Irritable Bowel Syndrome,185,Collinsella
7410,7944,Elevated,5,Irritable Bowel Syndrome,36,Bacteroides
7411,7945,Elevated,5,Irritable Bowel Syndrome,463,Allisonella
7412,7946,Reduced,5,Irritable Bowel Syndrome,1,Lactobacillus
7413,7947,Reduced,5,Irritable Bowel Syndrome,786,Collinsella aerofaciens
7414,7948,Reduced,5,Irritable Bowel Syndrome,288,Coprococcus eutactus
7415,7949,Reduced,5,Irritable Bowel Syndrome,193,Clostridium cocleatum
7416,7950,Reduced,37,Necrotizing enterocolitis,330,Klebsiella
7417,7951,Reduced,37,Necrotizing enterocolitis,232,Enterobacteriaceae
7418,7952,Elevated,37,Necrotizing enterocolitis,41,Enterococcus
7419,7953,Elevated,37,Necrotizing enterocolitis,68,Citrobacter
7420,7954,Reduced,27,Parkinson's Disease,55,Lachnospiraceae
7421,7955,Elevated,27,Parkinson's Disease,232,Enterobacteriaceae
7422,7956,Elevated,27,Parkinson's Disease,241,Lactobacillaceae
7423,7957,Elevated,27,Parkinson's Disease,258,Enterococcaceae
7424,7958,Elevated,27,Parkinson's Disease,68,Citrobacter
7425,7959,Elevated,27,Parkinson's Disease,41,Enterococcus
7426,7960,Elevated,27,Parkinson's Disease,264,Lactococcus
7427,7961,Elevated,27,Parkinson's Disease,330,Klebsiella
7428,7962,Elevated,27,Parkinson's Disease,411,Salmonella
7429,7963,Elevated,27,Parkinson's Disease,74,Shigella
7430,7964,Reduced,27,Parkinson's Disease,14,Roseburia
7431,7965,Elevated,261,Primary liver cancer,220,Bacteroidaceae
7432,7967,Reduced,261,Primary liver cancer,235,Prevotellaceae
7433,7968,Elevated,261,Primary liver cancer,42,Enterobacter
7434,7969,Elevated,261,Primary liver cancer,74,Shigella
7435,7972,Reduced,261,Primary liver cancer,264,Lactococcus
7436,7973,Elevated,261,Primary liver cancer,256,Porphyromonadaceae
7437,7976,Elevated,261,Primary liver cancer,41,Enterococcus
7438,7980,Elevated,310,Chronic ocular graft-versus-host disease,369,Staphylococcus epidermidis
7439,7981,Elevated,310,Chronic ocular graft-versus-host disease,482,Propionibacterium acnes
7440,7982,Elevated,310,Chronic ocular graft-versus-host disease,369,Staphylococcus epidermidis
7441,7983,Elevated,310,Chronic ocular graft-versus-host disease,250,Corynebacterium
7442,7984,Elevated,310,Chronic ocular graft-versus-host disease,482,Propionibacterium acnes
7443,7985,Reduced,310,Chronic ocular graft-versus-host disease,26,Staphylococcus aureus
7444,7987,Reduced,310,Chronic ocular graft-versus-host disease,168,Enterobacter cloacae
7445,7988,Elevated,310,Chronic ocular graft-versus-host disease,576,Haemophilus influenzae
7446,7989,Elevated,28,Alzheimer's Disease,63,Escherichia
7447,7990,Elevated,28,Alzheimer's Disease,214,Blautia
7448,7991,Elevated,28,Alzheimer's Disease,33,Bifidobacterium
7449,7992,Elevated,28,Alzheimer's Disease,62,Streptococcus
7450,7993,Elevated,28,Alzheimer's Disease,1,Lactobacillus
7451,7994,Elevated,28,Alzheimer's Disease,236,Dorea
7452,7995,Reduced,28,Alzheimer's Disease,52,Alistipes
7453,7996,Reduced,28,Alzheimer's Disease,36,Bacteroides
7454,7997,Reduced,28,Alzheimer's Disease,53,Parabacteroides
7455,7998,Reduced,28,Alzheimer's Disease,175,Sutterella
7456,7999,Reduced,28,Alzheimer's Disease,325,Paraprevotella
7457,8000,Reduced,28,Alzheimer's Disease,317,Acinetobacter
