,MeSH Symptom Term,MeSH Disease Term,PubMed occurrence,TFIDF score
99063,Blindness,"Arthritis, Rheumatoid",7.0,7.686968485069648
100377,Color Vision Defects,"Arthritis, Rheumatoid",1.0,2.566609896332009
100951,Diplopia,"Arthritis, Rheumatoid",7.0,11.509157092184331
101617,Hemianopsia,"Arthritis, Rheumatoid",1.0,2.082052199386629
102045,Photophobia,"Arthritis, Rheumatoid",2.0,5.70858393756758
102332,Scotoma,"Arthritis, Rheumatoid",5.0,11.906033365003232
102758,"Vision, Low","Arthritis, Rheumatoid",1.0,2.2560435300466404
103246,Sleep Disorders,"Arthritis, Rheumatoid",29.0,43.29696838621019
103989,Sleep Deprivation,"Arthritis, Rheumatoid",2.0,5.151824577988646
104431,"Urinary Bladder, Neurogenic","Arthritis, Rheumatoid",1.0,2.0782571284180773
105032,Vertigo,"Arthritis, Rheumatoid",15.0,23.94377914781368
105797,Voice Disorders,"Arthritis, Rheumatoid",6.0,9.99146888804718
106231,Aphonia,"Arthritis, Rheumatoid",1.0,3.628854540829244
106622,Hoarseness,"Arthritis, Rheumatoid",4.0,8.86450769056479
107063,Oral Manifestations,"Arthritis, Rheumatoid",5.0,9.328881414239538
107465,Oral Hemorrhage,"Arthritis, Rheumatoid",2.0,5.151824577988646
108251,Abdominal Pain,"Arthritis, Rheumatoid",11.0,9.333320459621486
109657,"Abdomen, Acute","Arthritis, Rheumatoid",5.0,7.188000652397642
110427,Colic,"Arthritis, Rheumatoid",1.0,2.13474731637282
111093,Arthralgia,"Arthritis, Rheumatoid",100.0,147.73000003262132
111776,Shoulder Pain,"Arthritis, Rheumatoid",11.0,26.62470124769321
112322,Chest Pain,"Arthritis, Rheumatoid",5.0,5.497804151782463
113185,Angina Pectoris,"Arthritis, Rheumatoid",6.0,8.716100236145143
113932,Acute Coronary Syndrome,"Arthritis, Rheumatoid",3.0,7.793881278648255
114255,"Angina, Unstable","Arthritis, Rheumatoid",4.0,8.970240718837413
115701,"Pain, Postoperative","Arthritis, Rheumatoid",11.0,18.45640854493105
116478,Pelvic Pain,"Arthritis, Rheumatoid",2.0,4.082156250352647
116787,Dysmenorrhea,"Arthritis, Rheumatoid",1.0,2.760104753724089
117456,Anorexia,"Arthritis, Rheumatoid",5.0,9.12630306977093
118124,Constipation,"Arthritis, Rheumatoid",5.0,7.969577467632795
119353,Diarrhea,"Arthritis, Rheumatoid",56.0,51.69853534060938
120958,Dyspepsia,"Arthritis, Rheumatoid",32.0,66.62567038037213
122007,Heartburn,"Arthritis, Rheumatoid",7.0,22.238085919603307
123281,Nausea,"Arthritis, Rheumatoid",69.0,78.57396211732565
124842,Vomiting,"Arthritis, Rheumatoid",33.0,27.835917959037783
126142,Hematemesis,"Arthritis, Rheumatoid",4.0,8.343446911213187
126559,Hyperemesis Gravidarum,"Arthritis, Rheumatoid",1.0,2.875082738452864
127164,Anoxia,"Arthritis, Rheumatoid",29.0,29.057668579516637
128712,Apnea,"Arthritis, Rheumatoid",1.0,1.8765539083417369
129700,Cough,"Arthritis, Rheumatoid",8.0,10.51783320877066
130982,Dyspnea,"Arthritis, Rheumatoid",31.0,31.16187212772813
132402,Hemoptysis,"Arthritis, Rheumatoid",3.0,5.09122309061075
133687,Hyperventilation,"Arthritis, Rheumatoid",1.0,2.1051301466691736
135157,Respiratory Sounds,"Arthritis, Rheumatoid",11.0,18.031962610983964
135677,Snoring,"Arthritis, Rheumatoid",1.0,2.760104753724089
136352,Skin Manifestations,"Arthritis, Rheumatoid",29.0,17.758359324945168
137117,Ecchymosis,"Arthritis, Rheumatoid",2.0,4.599962466156121
137740,Jaundice,"Arthritis, Rheumatoid",17.0,24.73010010618825
139203,Pruritus,"Arthritis, Rheumatoid",16.0,23.455073735708854
140191,Purpura,"Arthritis, Rheumatoid",22.0,23.39080933044094
140803,Purpura Fulminans,"Arthritis, Rheumatoid",1.0,4.683791765994692
140851,"Purpura, Hyperglobulinemic","Arthritis, Rheumatoid",7.0,25.721672043637028
141103,"Purpura, Schoenlein-Henoch","Arthritis, Rheumatoid",11.0,21.980358628189947
141698,"Purpura, Thrombocytopenic","Arthritis, Rheumatoid",12.0,16.978866246621962
142291,"Purpura, Thrombocytopenic, Idiopathic","Arthritis, Rheumatoid",6.0,11.603366729741891
142872,"Purpura, Thrombotic Thrombocytopenic","Arthritis, Rheumatoid",2.0,4.368077216179395
144623,Proteinuria,"Arthritis, Rheumatoid",161.0,201.08542153890184
145482,Albuminuria,"Arthritis, Rheumatoid",24.0,49.56207996547997
145956,Hemoglobinuria,"Arthritis, Rheumatoid",1.0,2.8835216070987286
146485,Urinary Incontinence,"Arthritis, Rheumatoid",2.0,3.2350586832697266
147094,"Urinary Incontinence, Stress","Arthritis, Rheumatoid",1.0,2.8021759676447764
147746,Hirsutism,"Arthritis, Rheumatoid",3.0,7.451166709578724
563,Asthenia,Psoriasis,2.0,4.1264385021070735
2563,Fever,Psoriasis,26.0,16.092378439365717
3719,Fever of Unknown Origin,Psoriasis,2.0,2.9463098333420885
4277,Hypothermia,Psoriasis,3.0,5.836308646191459
6382,Body Weight,Psoriasis,30.0,10.28963541434295
7596,Birth Weight,Psoriasis,4.0,5.6285237720188
8690,Weight Gain,Psoriasis,5.0,7.433448703380261
10019,Weight Loss,Psoriasis,3.0,3.0001611341435237
11446,Overweight,Psoriasis,3.0,2.471616298652524
12936,Obesity,Psoriasis,67.0,55.78109465958976
13832,"Obesity, Morbid",Psoriasis,4.0,7.0117598094982405
14198,Thinness,Psoriasis,2.0,5.341199219712114
14986,Chills,Psoriasis,2.0,7.170358954653166
17634,Edema,Psoriasis,29.0,17.28046472898358
19170,Eye Manifestations,Psoriasis,1.0,1.507876973895496
20701,Fatigue,Psoriasis,7.0,7.966092088650004
21727,Flushing,Psoriasis,6.0,15.68407281135956
23056,Hypergammaglobulinemia,Psoriasis,7.0,11.75387614594855
24952,Neurologic Manifestations,Psoriasis,2.0,0.1398828263506687
27006,Ataxia,Psoriasis,1.0,1.2196597127769402
30659,Hyperkinesis,Psoriasis,1.0,2.341000252522606
31588,Myoclonus,Psoriasis,1.0,1.775070869430331
33090,Tremor,Psoriasis,1.0,1.739352786828252
33762,"Gait Disorders, Neurologic",Psoriasis,1.0,1.744765519935002
37829,Aphasia,Psoriasis,1.0,1.810661814533033
40797,Confusion,Psoriasis,2.0,3.01789642255399
42645,Unconsciousness,Psoriasis,2.0,1.8559456584112928
43724,Coma,Psoriasis,2.0,2.624169625686484
48433,Mental Retardation,Psoriasis,2.0,1.810893368145429
52777,Muscle Hypertonia,Psoriasis,1.0,1.480420127662457
56066,Muscle Weakness,Psoriasis,1.0,0.992991081702862
57108,Muscular Atrophy,Psoriasis,3.0,4.382465308781485
58316,Spasm,Psoriasis,1.0,1.3672774715625755
59253,Tetany,Psoriasis,4.0,9.524826692002586
61558,Pain,Psoriasis,37.0,12.187308219337384
62879,Back Pain,Psoriasis,4.0,4.587714076717527
63785,Low Back Pain,Psoriasis,2.0,3.1808420457535704
64430,Facial Pain,Psoriasis,3.0,5.916985776888727
66008,Headache,Psoriasis,16.0,14.15302807539025
67498,Neuralgia,Psoriasis,2.0,3.0766282121627184
68088,Sciatica,Psoriasis,3.0,6.508227894221216
70072,Paralysis,Psoriasis,1.0,0.4844713774828483
72556,Hemiplegia,Psoriasis,1.0,1.294632362892016
73638,Ophthalmoplegia,Psoriasis,1.0,1.3298472691830825
76306,Quadriplegia,Psoriasis,1.0,1.3691396694936402
77337,Vocal Cord Paralysis,Psoriasis,1.0,1.9877795434519607
79740,Psychophysiologic Disorders,Psoriasis,38.0,56.33521409783217
83666,Seizures,Psoriasis,1.0,0.8451669255214139
84639,Sensation Disorders,Psoriasis,1.0,0.3433219042716396
85718,Dizziness,Psoriasis,4.0,5.369885689645916
88695,Deafness,Psoriasis,2.0,2.4570543261245223
89269,"Hearing Loss, Bilateral",Psoriasis,1.0,2.2117885210426
91128,"Hearing Loss, Sensorineural",Psoriasis,4.0,4.859423441857179
92753,Tinnitus,Psoriasis,3.0,5.922100867641978
93192,Olfaction Disorders,Psoriasis,1.0,2.2882302165425417
95947,Paresthesia,Psoriasis,4.0,5.432072584599115
98073,Vision Disorders,Psoriasis,2.0,1.3269788637358182
99786,Blindness,Psoriasis,1.0,1.0981383550099495
103774,Sleep Disorders,Psoriasis,5.0,7.464994549346584
105513,Vertigo,Psoriasis,3.0,4.788755829562736
107300,Oral Manifestations,Psoriasis,3.0,5.597328848543723
109046,Abdominal Pain,Psoriasis,2.0,1.6969673562948158
111495,Arthralgia,Psoriasis,15.0,22.1595000048932
111942,Shoulder Pain,Psoriasis,1.0,2.420427386153928
112856,Chest Pain,Psoriasis,2.0,2.199121660712985
113719,Angina Pectoris,Psoriasis,2.0,2.9053667453817145
114520,"Angina, Unstable",Psoriasis,1.0,2.2425601797093533
115240,Toothache,Psoriasis,1.0,2.7305823144577674
118589,Constipation,Psoriasis,1.0,1.593915493526559
120145,Diarrhea,Psoriasis,18.0,16.61738635948159
121246,Dyspepsia,Psoriasis,1.0,2.082052199386629
123961,Nausea,Psoriasis,33.0,37.57885144741662
125695,Vomiting,Psoriasis,10.0,8.435126654253875
128063,Anoxia,Psoriasis,2.0,2.0039771434149403
130319,Cough,Psoriasis,1.0,1.3147291510963324
131787,Dyspnea,Psoriasis,4.0,4.020886726158468
136734,Skin Manifestations,Psoriasis,15.0,9.185358271523365
138189,Jaundice,Psoriasis,3.0,4.3641353128567495
139678,Pruritus,Psoriasis,98.0,143.66232663121676
139925,Tinea Pedis,Psoriasis,6.0,20.83293653353912
140657,Purpura,Psoriasis,7.0,7.442530241503936
141447,"Purpura, Schoenlein-Henoch",Psoriasis,1.0,1.9982144207445407
142040,"Purpura, Thrombocytopenic",Psoriasis,1.0,1.4149055205518302
143142,"Purpura, Thrombotic Thrombocytopenic",Psoriasis,1.0,2.1840386080896974
145191,Proteinuria,Psoriasis,9.0,11.240799961801969
145793,Albuminuria,Psoriasis,8.0,16.520693321826656
147908,Hirsutism,Psoriasis,2.0,4.967444473052483
1558,Fever,"Enterocolitis, Necrotizing",1.0,0.6189376322832968
3964,Hypothermia,"Enterocolitis, Necrotizing",1.0,1.9454362153971527
5297,Body Weight,"Enterocolitis, Necrotizing",2.0,0.68597569428953
7034,Birth Weight,"Enterocolitis, Necrotizing",20.0,28.142618860094004
8232,Weight Gain,"Enterocolitis, Necrotizing",6.0,8.920138444056313
12057,Obesity,"Enterocolitis, Necrotizing",1.0,0.8325536516356681
15180,Cyanosis,"Enterocolitis, Necrotizing",1.0,1.7434095875238662
60329,Pain,"Enterocolitis, Necrotizing",1.0,0.3293867086307401
86162,Hearing Disorders,"Enterocolitis, Necrotizing",1.0,0.7350165749565932
97203,Vision Disorders,"Enterocolitis, Necrotizing",2.0,1.3269788637358182
106234,Aphonia,"Enterocolitis, Necrotizing",1.0,3.628854540829244
108347,Abdominal Pain,"Enterocolitis, Necrotizing",2.0,1.6969673562948158
109711,"Abdomen, Acute","Enterocolitis, Necrotizing",2.0,2.875200260959057
119439,Diarrhea,"Enterocolitis, Necrotizing",1.0,0.9231881310823103
120550,"Diarrhea, Infantile","Enterocolitis, Necrotizing",1.0,2.281245322020591
124924,Vomiting,"Enterocolitis, Necrotizing",3.0,2.5305379962761627
126185,Hematemesis,"Enterocolitis, Necrotizing",1.0,2.0858617278032967
127228,Anoxia,"Enterocolitis, Necrotizing",23.0,23.04573714927181
128346,Fetal Hypoxia,"Enterocolitis, Necrotizing",1.0,2.7342253057362687
128734,Apnea,"Enterocolitis, Necrotizing",2.0,3.7531078166834737
134822,Respiratory Aspiration,"Enterocolitis, Necrotizing",1.0,3.3300735753094144
137784,Jaundice,"Enterocolitis, Necrotizing",2.0,2.9094235419045
2760,Fever,Systemic Inflammatory Response Syndrome,27.0,16.711316071649012
3798,Fever of Unknown Origin,Systemic Inflammatory Response Syndrome,3.0,4.419464750013133
4374,Hypothermia,Systemic Inflammatory Response Syndrome,4.0,7.781744861588613
6649,Body Weight,Systemic Inflammatory Response Syndrome,2.0,0.68597569428953
7747,Birth Weight,Systemic Inflammatory Response Syndrome,2.0,2.8142618860094
10203,Weight Loss,Systemic Inflammatory Response Syndrome,7.0,7.000375979668221
11038,Cachexia,Systemic Inflammatory Response Syndrome,1.0,1.9947240158047723
11168,Fetal Weight,Systemic Inflammatory Response Syndrome,1.0,3.576668787658674
13184,Obesity,Systemic Inflammatory Response Syndrome,6.0,4.995321909814009
13956,"Obesity, Morbid",Systemic Inflammatory Response Syndrome,3.0,5.25881985712368
14274,Thinness,Systemic Inflammatory Response Syndrome,1.0,2.670599609856057
17842,Edema,Systemic Inflammatory Response Syndrome,3.0,1.7876342823086462
18090,"Edema, Cardiac",Systemic Inflammatory Response Syndrome,1.0,3.5190396748220376
20865,Fatigue,Systemic Inflammatory Response Syndrome,2.0,2.2760263110428585
23562,Intermittent Claudication,Systemic Inflammatory Response Syndrome,1.0,2.2183032020637934
29814,Dystonia,Systemic Inflammatory Response Syndrome,1.0,1.5361090335230454
40885,Confusion,Systemic Inflammatory Response Syndrome,1.0,1.508948211276995
41421,Delirium,Systemic Inflammatory Response Syndrome,1.0,2.083955149532715
42069,Consciousness Disorders,Systemic Inflammatory Response Syndrome,2.0,1.754258552448745
43855,Coma,Systemic Inflammatory Response Syndrome,1.0,1.312084812843242
54707,Muscle Hypotonia,Systemic Inflammatory Response Syndrome,1.0,1.6565111347057753
56213,Muscle Weakness,Systemic Inflammatory Response Syndrome,6.0,5.957946490217172
57219,Muscular Atrophy,Systemic Inflammatory Response Syndrome,1.0,1.460821769593828
61798,Pain,Systemic Inflammatory Response Syndrome,3.0,0.9881601258922204
76421,Quadriplegia,Systemic Inflammatory Response Syndrome,1.0,1.3691396694936402
99907,Blindness,Systemic Inflammatory Response Syndrome,1.0,1.0981383550099495
109211,Abdominal Pain,Systemic Inflammatory Response Syndrome,1.0,0.8484836781474079
110237,"Abdomen, Acute",Systemic Inflammatory Response Syndrome,2.0,2.875200260959057
113834,Angina Pectoris,Systemic Inflammatory Response Syndrome,3.0,4.358050118072572
114181,Acute Coronary Syndrome,Systemic Inflammatory Response Syndrome,1.0,2.597960426216085
116247,"Pain, Postoperative",Systemic Inflammatory Response Syndrome,1.0,1.6778553222664596
117860,Anorexia,Systemic Inflammatory Response Syndrome,2.0,3.650521227908373
120336,Diarrhea,Systemic Inflammatory Response Syndrome,2.0,1.846376262164621
120817,"Diarrhea, Infantile",Systemic Inflammatory Response Syndrome,1.0,2.281245322020591
128224,Anoxia,Systemic Inflammatory Response Syndrome,9.0,9.01789714536723
133609,Hyperoxia,Systemic Inflammatory Response Syndrome,2.0,5.898381421213172
138274,Jaundice,Systemic Inflammatory Response Syndrome,1.0,1.45471177095225
138646,"Jaundice, Obstructive",Systemic Inflammatory Response Syndrome,1.0,2.4980286321774794
139774,Pruritus,Systemic Inflammatory Response Syndrome,1.0,1.4659421084818036
142097,"Purpura, Thrombocytopenic",Systemic Inflammatory Response Syndrome,1.0,1.4149055205518302
143298,Waterhouse-Friderichsen Syndrome,Systemic Inflammatory Response Syndrome,1.0,3.683914318012272
143852,Oliguria,Systemic Inflammatory Response Syndrome,1.0,2.6140121352265933
145878,Albuminuria,Systemic Inflammatory Response Syndrome,3.0,6.195259995684996
347,Asthenia,"Pulmonary Disease, Chronic Obstructive",1.0,2.0632192510535368
1709,Fever,"Pulmonary Disease, Chronic Obstructive",2.0,1.2378752645665936
4002,Hypothermia,"Pulmonary Disease, Chronic Obstructive",1.0,1.9454362153971527
5466,Body Weight,"Pulmonary Disease, Chronic Obstructive",38.0,13.03353819150107
7109,Birth Weight,"Pulmonary Disease, Chronic Obstructive",2.0,2.8142618860094
8307,Weight Gain,"Pulmonary Disease, Chronic Obstructive",11.0,16.353587147436574
9536,Weight Loss,"Pulmonary Disease, Chronic Obstructive",55.0,55.0029541259646
10367,Emaciation,"Pulmonary Disease, Chronic Obstructive",1.0,1.8326407212518088
10777,Cachexia,"Pulmonary Disease, Chronic Obstructive",48.0,95.74675275862909
11286,Overweight,"Pulmonary Disease, Chronic Obstructive",10.0,8.238720995508412
12196,Obesity,"Pulmonary Disease, Chronic Obstructive",47.0,39.1300216268764
13530,"Obesity, Morbid","Pulmonary Disease, Chronic Obstructive",3.0,5.25881985712368
14094,Thinness,"Pulmonary Disease, Chronic Obstructive",15.0,40.058994147840856
14521,"Cardiac Output, Low","Pulmonary Disease, Chronic Obstructive",6.0,12.856773897333891
16719,Edema,"Pulmonary Disease, Chronic Obstructive",8.0,4.7670247528230565
20120,Fatigue,"Pulmonary Disease, Chronic Obstructive",42.0,47.796552531900026
22729,Hypergammaglobulinemia,"Pulmonary Disease, Chronic Obstructive",1.0,1.6791251637069355
23690,Mobility Limitation,"Pulmonary Disease, Chronic Obstructive",3.0,8.29157131002792
28771,Chorea,"Pulmonary Disease, Chronic Obstructive",1.0,1.992983371326988
32693,Tremor,"Pulmonary Disease, Chronic Obstructive",1.0,1.739352786828252
33449,"Gait Disorders, Neurologic","Pulmonary Disease, Chronic Obstructive",2.0,3.489531039870004
40444,Confusion,"Pulmonary Disease, Chronic Obstructive",3.0,4.526844633830985
41095,Delirium,"Pulmonary Disease, Chronic Obstructive",1.0,2.083955149532715
41671,Consciousness Disorders,"Pulmonary Disease, Chronic Obstructive",2.0,1.754258552448745
43205,Coma,"Pulmonary Disease, Chronic Obstructive",1.0,1.312084812843242
44139,Stupor,"Pulmonary Disease, Chronic Obstructive",1.0,4.850845850657858
44466,Syncope,"Pulmonary Disease, Chronic Obstructive",1.0,1.4908914275297522
45632,Memory Disorders,"Pulmonary Disease, Chronic Obstructive",1.0,1.4679976076638996
51186,Psychomotor Disorders,"Pulmonary Disease, Chronic Obstructive",1.0,1.3316409916371097
52921,Muscle Rigidity,"Pulmonary Disease, Chronic Obstructive",1.0,2.4019328035177634
54187,Muscle Hypotonia,"Pulmonary Disease, Chronic Obstructive",1.0,1.6565111347057753
55349,Muscle Weakness,"Pulmonary Disease, Chronic Obstructive",47.0,46.67058084003452
56673,Muscular Atrophy,"Pulmonary Disease, Chronic Obstructive",44.0,64.27615786212844
57299,Sarcopenia,"Pulmonary Disease, Chronic Obstructive",3.0,14.291503421004684
60535,Pain,"Pulmonary Disease, Chronic Obstructive",7.0,2.3057069604151805
63480,Low Back Pain,"Pulmonary Disease, Chronic Obstructive",2.0,3.1808420457535704
65262,Headache,"Pulmonary Disease, Chronic Obstructive",2.0,1.7691285094237812
66589,Neck Pain,"Pulmonary Disease, Chronic Obstructive",1.0,1.9587920065787088
69463,Paralysis,"Pulmonary Disease, Chronic Obstructive",1.0,0.4844713774828483
75835,Quadriplegia,"Pulmonary Disease, Chronic Obstructive",1.0,1.3691396694936402
76624,Respiratory Paralysis,"Pulmonary Disease, Chronic Obstructive",1.0,2.4894202576408797
79309,Psychophysiologic Disorders,"Pulmonary Disease, Chronic Obstructive",1.0,1.482505634153478
82822,Seizures,"Pulmonary Disease, Chronic Obstructive",3.0,2.5355007765642417
84213,Sensation Disorders,"Pulmonary Disease, Chronic Obstructive",1.0,0.3433219042716396
92974,Olfaction Disorders,"Pulmonary Disease, Chronic Obstructive",1.0,2.2882302165425417
97264,Vision Disorders,"Pulmonary Disease, Chronic Obstructive",1.0,0.6634894318679091
99151,Blindness,"Pulmonary Disease, Chronic Obstructive",1.0,1.0981383550099495
103333,Sleep Disorders,"Pulmonary Disease, Chronic Obstructive",24.0,35.831973836863604
107525,Oral Hemorrhage,"Pulmonary Disease, Chronic Obstructive",1.0,2.575912288994323
111820,Shoulder Pain,"Pulmonary Disease, Chronic Obstructive",1.0,2.420427386153928
112454,Chest Pain,"Pulmonary Disease, Chronic Obstructive",3.0,3.298682491069478
113295,Angina Pectoris,"Pulmonary Disease, Chronic Obstructive",5.0,7.263416863454286
113958,Acute Coronary Syndrome,"Pulmonary Disease, Chronic Obstructive",2.0,5.19592085243217
114293,"Angina, Unstable","Pulmonary Disease, Chronic Obstructive",2.0,4.485120359418707
114622,"Angina Pectoris, Variant","Pulmonary Disease, Chronic Obstructive",1.0,3.2659490471398755
115840,"Pain, Postoperative","Pulmonary Disease, Chronic Obstructive",2.0,3.3557106445329192
117545,Anorexia,"Pulmonary Disease, Chronic Obstructive",7.0,12.776824297679305
118268,Constipation,"Pulmonary Disease, Chronic Obstructive",1.0,1.593915493526559
119578,Diarrhea,"Pulmonary Disease, Chronic Obstructive",1.0,0.9231881310823103
121091,Dyspepsia,"Pulmonary Disease, Chronic Obstructive",1.0,2.082052199386629
122067,Heartburn,"Pulmonary Disease, Chronic Obstructive",1.0,3.176869417086187
123439,Nausea,"Pulmonary Disease, Chronic Obstructive",1.0,1.1387530741641398
125060,Vomiting,"Pulmonary Disease, Chronic Obstructive",1.0,0.8435126654253875
126245,Hematemesis,"Pulmonary Disease, Chronic Obstructive",1.0,2.0858617278032967
127345,Anoxia,"Pulmonary Disease, Chronic Obstructive",231.0,231.4593600644256
128783,Apnea,"Pulmonary Disease, Chronic Obstructive",1.0,1.8765539083417369
129248,Cheyne-Stokes Respiration,"Pulmonary Disease, Chronic Obstructive",1.0,3.637823210812004
129864,Cough,"Pulmonary Disease, Chronic Obstructive",90.0,118.3256235986699
131164,Dyspnea,"Pulmonary Disease, Chronic Obstructive",618.0,621.2269991914834
132038,"Dyspnea, Paroxysmal","Pulmonary Disease, Chronic Obstructive",2.0,7.504467123979498
132498,Hemoptysis,"Pulmonary Disease, Chronic Obstructive",7.0,11.879520544758416
133028,Hypercapnia,"Pulmonary Disease, Chronic Obstructive",126.0,265.98396156199993
